Time;OutdoorTemperature;OutdoorHumidity;SolarRad
2018/09/12 08:40:00;17.4;99;42.1
2018/09/12 08:41:00;17.4;99;44.35
2018/09/12 08:42:00;17.4;99;45.25
2018/09/12 08:43:00;17.4;99;45.02
2018/09/12 08:44:00;17.4;99;46.37
2018/09/12 08:45:00;17.4;99;50.8
2018/09/12 08:46:00;17.4;99;55
2018/09/12 08:47:00;17.4;99;56.87
2018/09/12 08:48:00;17.4;99;59.49
2018/09/12 08:49:00;17.4;99;59.27
2018/09/12 08:50:00;17.4;99;55.3
2018/09/12 08:51:00;17.4;99;50.65
2018/09/12 08:52:00;17.4;99;44.65
2018/09/12 08:53:00;17.4;99;39.92
2018/09/12 08:54:00;17.5;99;38.12
2018/09/12 08:55:00;17.5;99;38.12
2018/09/12 08:56:00;17.5;99;37.53
2018/09/12 08:57:00;17.5;99;36.7
2018/09/12 08:58:00;17.5;99;37.38
2018/09/12 08:59:00;17.5;99;38.5
2018/09/12 09:00:00;17.5;99;39.62
2018/09/12 09:01:00;17.5;99;39.55
2018/09/12 09:02:00;17.5;99;39.02
2018/09/12 09:03:00;17.5;99;38.2
2018/09/12 09:04:00;17.6;99;37.23
2018/09/12 09:05:00;17.6;99;37.83
2018/09/12 09:06:00;17.6;99;40.9
2018/09/12 09:07:00;17.6;99;43.97
2018/09/12 09:08:00;17.6;99;47.87
2018/09/12 09:09:00;17.6;99;51.77
2018/09/12 09:10:00;17.6;99;54.1
2018/09/12 09:11:00;17.6;99;54.02
2018/09/12 09:12:00;17.7;99;50.87
2018/09/12 09:13:00;17.7;99;46.15
2018/09/12 09:14:00;17.7;99;43.6
2018/09/12 09:15:00;17.7;99;43.82
2018/09/12 09:16:00;17.7;99;44.42
2018/09/12 09:17:00;17.7;99;44.2
2018/09/12 09:18:00;17.7;99;45.1
2018/09/12 09:19:00;17.7;99;46.75
2018/09/12 09:20:00;17.8;99;49.15
2018/09/12 09:21:00;17.8;99;51.92
2018/09/12 09:22:00;17.8;99;57.92
2018/09/12 09:23:00;17.8;99;63.09
2018/09/12 09:24:00;17.8;99;66.84
2018/09/12 09:25:00;17.8;99;72.02
2018/09/12 09:26:00;17.8;99;78.31
2018/09/12 09:27:00;17.8;99;83.58
2018/09/12 09:28:00;17.9;99;92.28
2018/09/12 09:29:00;17.9;99;92.5
2018/09/12 09:30:00;17.9;99;90
2018/09/12 09:31:00;17.9;99;89.66
2018/09/12 09:32:00;17.9;99;89.26
2018/09/12 09:33:00;17.9;99;90.8
2018/09/12 09:34:00;18.0;99;93.02
2018/09/12 09:35:00;18.0;99;95.23
2018/09/12 09:36:00;18.0;99;97.11
2018/09/12 09:37:00;18.0;99;97.22
2018/09/12 09:38:00;18.0;99;96.31
2018/09/12 09:39:00;18.1;99;92.84
2018/09/12 09:40:00;18.1;99;83.35
2018/09/12 09:41:00;18.1;99;72.92
2018/09/12 09:42:00;18.1;99;63.84
2018/09/12 09:43:00;18.1;99;59.04
2018/09/12 09:44:00;18.2;99;57.02
2018/09/12 09:45:00;18.2;99;57.99
2018/09/12 09:46:00;18.2;99;60.92
2018/09/12 09:47:00;18.2;99;64.97
2018/09/12 09:48:00;18.2;99;66.39
2018/09/12 09:49:00;18.2;99;63.39
2018/09/12 09:50:00;18.2;99;62.79
2018/09/12 09:51:00;18.3;99;65.27
2018/09/12 09:52:00;18.3;99;69.17
2018/09/12 09:53:00;18.3;99;66.32
2018/09/12 09:54:00;18.3;99;62.49
2018/09/12 09:55:00;18.3;99;62.57
2018/09/12 09:56:00;18.3;99;63.39
2018/09/12 09:57:00;18.4;99;61.37
2018/09/12 09:58:00;18.4;99;57.54
2018/09/12 09:59:00;18.4;99;54.47
2018/09/12 10:00:00;18.4;99;51.02
2018/09/12 10:01:00;18.4;99;48.55
2018/09/12 10:02:00;18.4;99;45.62
2018/09/12 10:03:00;18.5;99;43.45
2018/09/12 10:04:00;18.5;99;41.2
2018/09/12 10:05:00;18.5;99;39.4
2018/09/12 10:06:00;18.5;99;37.97
2018/09/12 10:07:00;18.5;99;37.15
2018/09/12 10:08:00;18.5;99;36.85
2018/09/12 10:09:00;18.5;99;38.27
2018/09/12 10:10:00;18.5;99;40.52
2018/09/12 10:11:00;18.5;99;43
2018/09/12 10:12:00;18.5;99;46.15
2018/09/12 10:13:00;18.5;99;47.5
2018/09/12 10:14:00;18.5;99;48.55
2018/09/12 10:15:00;18.5;99;49.3
2018/09/12 10:16:00;18.5;99;49.22
2018/09/12 10:17:00;18.5;99;46.52
2018/09/12 10:18:00;18.5;99;45.55
2018/09/12 10:19:00;18.5;99;46.97
2018/09/12 10:20:00;18.5;99;48.02
2018/09/12 10:21:00;18.5;99;47.42
2018/09/12 10:22:00;18.5;99;47.35
2018/09/12 10:23:00;18.5;99;47.95
2018/09/12 10:24:00;18.5;99;48.62
2018/09/12 10:25:00;18.5;99;49.97
2018/09/12 10:26:00;18.5;99;53.42
2018/09/12 10:27:00;18.5;99;56.57
2018/09/12 10:28:00;18.5;99;60.92
2018/09/12 10:29:00;18.5;99;64.74
2018/09/12 10:30:00;18.5;99;67.14
2018/09/12 10:31:00;18.5;99;67.37
2018/09/12 10:32:00;18.5;99;66.77
2018/09/12 10:33:00;18.5;99;67.37
2018/09/12 10:34:00;18.5;99;70.67
2018/09/12 10:35:00;18.5;99;75.24
2018/09/12 10:36:00;18.5;99;81.93
2018/09/12 10:37:00;18.6;99;86.25
2018/09/12 10:38:00;18.6;99;84.95
2018/09/12 10:39:00;18.6;99;81.48
2018/09/12 10:40:00;18.6;99;81.76
2018/09/12 10:41:00;18.6;99;88.41
2018/09/12 10:42:00;18.6;99;94.38
2018/09/12 10:43:00;18.6;99;95.46
2018/09/12 10:44:00;18.6;99;96.77
2018/09/12 10:45:00;18.6;99;97.62
2018/09/12 10:46:00;18.6;99;97.45
2018/09/12 10:47:00;18.7;99;100.8
2018/09/12 10:48:00;18.7;99;107
2018/09/12 10:49:00;18.7;99;108
2018/09/12 10:50:00;18.7;99;99.89
2018/09/12 10:51:00;18.8;99;92.84
2018/09/12 10:52:00;18.8;99;83.47
2018/09/12 10:53:00;18.8;99;75.62
2018/09/12 10:54:00;18.8;99;73.52
2018/09/12 10:55:00;18.9;99;77.41
2018/09/12 10:56:00;18.9;99;84.66
2018/09/12 10:57:00;18.9;99;91.65
2018/09/12 10:58:00;18.9;99;101.4
2018/09/12 10:59:00;18.9;99;111.6
2018/09/12 11:00:00;19.0;99;124.6
2018/09/12 11:01:00;19.0;99;137.1
2018/09/12 11:02:00;19.0;99;144.6
2018/09/12 11:03:00;19.0;99;147
2018/09/12 11:04:00;19.0;99;155.8
2018/09/12 11:05:00;19.1;99;168.3
2018/09/12 11:06:00;19.1;99;172.3
2018/09/12 11:07:00;19.1;99;171.2
2018/09/12 11:08:00;19.2;99;169.6
2018/09/12 11:09:00;19.2;99;164.7
2018/09/12 11:10:00;19.2;99;154.7
2018/09/12 11:11:00;19.2;99;146.6
2018/09/12 11:12:00;19.3;99;143.9
2018/09/12 11:13:00;19.3;99;147
2018/09/12 11:14:00;19.3;99;151.8
2018/09/12 11:15:00;19.3;99;153.6
2018/09/12 11:16:00;19.4;99;153.7
2018/09/12 11:17:00;19.4;99;155.5
2018/09/12 11:18:00;19.4;99;157.8
2018/09/12 11:19:00;19.4;99;157.4
2018/09/12 11:20:00;19.4;99;151.4
2018/09/12 11:21:00;19.5;99;147.2
2018/09/12 11:22:00;19.5;99;141.9
2018/09/12 11:23:00;19.5;99;142.5
2018/09/12 11:24:00;19.5;99;143.9
2018/09/12 11:25:00;19.5;99;144.7
2018/09/12 11:26:00;19.6;99;143.4
2018/09/12 11:27:00;19.6;99;144.9
2018/09/12 11:28:00;19.6;99;140.4
2018/09/12 11:29:00;19.7;99;131.3
2018/09/12 11:30:00;19.7;99;120.9
2018/09/12 11:31:00;19.7;99;115.9
2018/09/12 11:32:00;19.7;99;109.3
2018/09/12 11:33:00;19.8;99;108.7
2018/09/12 11:34:00;19.8;99;113.8
2018/09/12 11:35:00;19.8;99;118.8
2018/09/12 11:36:00;19.8;99;124.1
2018/09/12 11:37:00;19.8;99;134.6
2018/09/12 11:38:00;19.8;99;147.8
2018/09/12 11:39:00;19.8;99;153.2
2018/09/12 11:40:00;19.8;99;149.6
2018/09/12 11:41:00;19.9;99;148.3
2018/09/12 11:42:00;19.9;99;151.6
2018/09/12 11:43:00;19.9;99;153.2
2018/09/12 11:44:00;19.9;99;151.8
2018/09/12 11:45:00;20.0;99;156.2
2018/09/12 11:46:00;20.0;99;162.1
2018/09/12 11:47:00;20.0;99;165.7
2018/09/12 11:48:00;20.0;99;179.6
2018/09/12 11:49:00;20.1;99;196.6
2018/09/12 11:50:00;20.1;99;196.1
2018/09/12 11:51:00;20.1;99;196.3
2018/09/12 11:52:00;20.1;99;183.3
2018/09/12 11:53:00;20.2;99;170.1
2018/09/12 11:54:00;20.2;99;158.5
2018/09/12 11:55:00;20.2;99;153.5
2018/09/12 11:56:00;20.3;99;149.1
2018/09/12 11:57:00;20.3;99;143.4
2018/09/12 11:58:00;20.3;99;134.7
2018/09/12 11:59:00;20.3;99;126.6
2018/09/12 12:00:00;20.4;99;117.8
2018/09/12 12:01:00;20.4;99;112.2
2018/09/12 12:02:00;20.4;99;110.2
2018/09/12 12:03:00;20.4;99;110.5
2018/09/12 12:04:00;20.5;99;110.5
2018/09/12 12:05:00;20.5;99;110.6
2018/09/12 12:06:00;20.5;99;115.1
2018/09/12 12:07:00;20.5;99;122.2
2018/09/12 12:08:00;20.5;99;132.4
2018/09/12 12:09:00;20.5;99;137.9
2018/09/12 12:10:00;20.5;99;135.4
2018/09/12 12:11:00;20.6;99;130.6
2018/09/12 12:12:00;20.6;99;124.2
2018/09/12 12:13:00;20.6;99;120.9
2018/09/12 12:14:00;20.6;99;120
2018/09/12 12:15:00;20.6;99;119.1
2018/09/12 12:16:00;20.7;99;117.4
2018/09/12 12:17:00;20.7;99;116.7
2018/09/12 12:18:00;20.7;99;113.4
2018/09/12 12:19:00;20.7;99;110.3
2018/09/12 12:20:00;20.7;99;107.4
2018/09/12 12:21:00;20.7;99;107.2
2018/09/12 12:22:00;20.8;99;108.2
2018/09/12 12:23:00;20.8;99;107.5
2018/09/12 12:24:00;20.8;99;106.8
2018/09/12 12:25:00;20.8;99;108
2018/09/12 12:26:00;20.8;99;112
2018/09/12 12:27:00;20.8;99;119.2
2018/09/12 12:28:00;20.8;99;132.8
2018/09/12 12:29:00;20.8;99;142.5
2018/09/12 12:30:00;20.8;99;151.2
2018/09/12 12:31:00;20.8;99;159.3
2018/09/12 12:32:00;20.8;99;172.6
2018/09/12 12:33:00;20.9;99;184.2
2018/09/12 12:34:00;20.9;99;186.2
2018/09/12 12:35:00;20.9;99;181.7
2018/09/12 12:36:00;20.9;99;174.4
2018/09/12 12:37:00;20.9;99;171.5
2018/09/12 12:38:00;21.0;99;173.1
2018/09/12 12:39:00;21.0;99;174.7
2018/09/12 12:40:00;21.0;99;176
2018/09/12 12:41:00;21.0;99;175
2018/09/12 12:42:00;21.0;99;170.7
2018/09/12 12:43:00;21.1;99;164.9
2018/09/12 12:44:00;21.1;99;155.1
2018/09/12 12:45:00;21.1;99;141.8
2018/09/12 12:46:00;21.1;99;128.8
2018/09/12 12:47:00;21.1;99;124.6
2018/09/12 12:48:00;21.1;99;128.9
2018/09/12 12:49:00;21.1;99;142.1
2018/09/12 12:50:00;21.1;99;157.4
2018/09/12 12:51:00;21.1;99;167.8
2018/09/12 12:52:00;21.1;99;178.3
2018/09/12 12:53:00;21.1;99;184.3
2018/09/12 12:54:00;21.1;99;187.5
2018/09/12 12:55:00;21.1;99;192.1
2018/09/12 12:56:00;21.1;99;186.8
2018/09/12 12:57:00;21.1;99;179.2
2018/09/12 12:58:00;21.1;99;174.2
2018/09/12 12:59:00;21.1;99;173.2
2018/09/12 13:00:00;21.2;99;175.3
2018/09/12 13:01:00;21.2;99;174.5
2018/09/12 13:02:00;21.2;99;168.4
2018/09/12 13:03:00;21.2;99;159.7
2018/09/12 13:04:00;21.2;99;151.2
2018/09/12 13:05:00;21.2;99;147.4
2018/09/12 13:06:00;21.2;99;142.1
2018/09/12 13:07:00;21.2;99;138.4
2018/09/12 13:08:00;21.2;99;134.5
2018/09/12 13:09:00;21.2;99;132
2018/09/12 13:10:00;21.2;99;132.7
2018/09/12 13:11:00;21.2;99;133.9
2018/09/12 13:12:00;21.2;99;135.1
2018/09/12 13:13:00;21.2;99;135.6
2018/09/12 13:14:00;21.2;99;135.1
2018/09/12 13:15:00;21.3;99;133.9
2018/09/12 13:16:00;21.3;99;131
2018/09/12 13:17:00;21.3;99;126.9
2018/09/12 13:18:00;21.3;99;122.2
2018/09/12 13:19:00;21.3;99;120.6
2018/09/12 13:20:00;21.3;99;121.8
2018/09/12 13:21:00;21.3;99;126.6
2018/09/12 13:22:00;21.3;99;128.7
2018/09/12 13:23:00;21.3;99;129.9
2018/09/12 13:24:00;21.4;99;126.3
2018/09/12 13:25:00;21.4;99;125.2
2018/09/12 13:26:00;21.4;99;123.4
2018/09/12 13:27:00;21.4;99;121.3
2018/09/12 13:28:00;21.5;99;119.3
2018/09/12 13:29:00;21.5;99;119.8
2018/09/12 13:30:00;21.5;99;124
2018/09/12 13:31:00;21.5;99;125
2018/09/12 13:32:00;21.5;99;123.2
2018/09/12 13:33:00;21.6;99;118.9
2018/09/12 13:34:00;21.6;99;114.2
2018/09/12 13:35:00;21.6;99;112.7
2018/09/12 13:36:00;21.7;99;111
2018/09/12 13:37:00;21.7;99;112.4
2018/09/12 13:38:00;21.7;99;115.5
2018/09/12 13:39:00;21.7;99;119.2
2018/09/12 13:40:00;21.7;99;122.8
2018/09/12 13:41:00;21.8;99;123.6
2018/09/12 13:42:00;21.8;99;122
2018/09/12 13:43:00;21.8;99;119.8
2018/09/12 13:44:00;21.8;99;120.3
2018/09/12 13:45:00;21.8;99;123.9
2018/09/12 13:46:00;21.8;99;127.5
2018/09/12 13:47:00;21.9;99;130.1
2018/09/12 13:48:00;21.9;99;132.2
2018/09/12 13:49:00;21.9;99;126.7
2018/09/12 13:50:00;21.9;99;127.5
2018/09/12 13:51:00;21.9;99;127.2
2018/09/12 13:52:00;21.9;99;120.4
2018/09/12 13:53:00;22.0;99;114.3
2018/09/12 13:54:00;22.0;99;111.4
2018/09/12 13:55:00;22.0;99;107.3
2018/09/12 13:56:00;22.0;99;101.7
2018/09/12 13:57:00;22.0;99;99.61
2018/09/12 13:58:00;22.0;99;100.3
2018/09/12 13:59:00;22.1;99;97.45
2018/09/12 14:00:00;22.1;99;92.79
2018/09/12 14:01:00;22.1;99;88.58
2018/09/12 14:02:00;22.1;99;84.32
2018/09/12 14:03:00;22.1;99;81.31
2018/09/12 14:04:00;22.1;99;77.19
2018/09/12 14:05:00;22.1;99;75.47
2018/09/12 14:06:00;22.1;99;76.21
2018/09/12 14:07:00;22.1;99;75.47
2018/09/12 14:08:00;22.1;99;71.79
2018/09/12 14:09:00;22.1;99;66.99
2018/09/12 14:10:00;22.1;99;62.79
2018/09/12 14:11:00;22.1;99;59.64
2018/09/12 14:12:00;22.0;99;56.42
2018/09/12 14:13:00;22.0;99;55.45
2018/09/12 14:14:00;22.0;99;56.12
2018/09/12 14:15:00;22.0;99;57.62
2018/09/12 14:16:00;22.0;99;59.57
2018/09/12 14:17:00;22.0;99;60.69
2018/09/12 14:18:00;22.0;99;61.29
2018/09/12 14:19:00;22.0;99;62.04
2018/09/12 14:20:00;21.9;99;63.39
2018/09/12 14:21:00;21.9;99;64.44
2018/09/12 14:22:00;21.9;99;67.89
2018/09/12 14:23:00;21.9;99;71.19
2018/09/12 14:24:00;21.9;99;76.06
2018/09/12 14:25:00;21.8;99;80.17
2018/09/12 14:26:00;21.8;99;86.37
2018/09/12 14:27:00;21.8;99;90.74
2018/09/12 14:28:00;21.8;99;97.16
2018/09/12 14:29:00;21.7;99;102.7
2018/09/12 14:30:00;21.7;99;104.3
2018/09/12 14:31:00;21.7;99;104.8
2018/09/12 14:32:00;21.7;99;104.4
2018/09/12 14:33:00;21.7;99;99.89
2018/09/12 14:34:00;21.6;99;95.52
2018/09/12 14:35:00;21.6;99;93.81
2018/09/12 14:36:00;21.6;99;92.5
2018/09/12 14:37:00;21.6;99;90.34
2018/09/12 14:38:00;21.6;99;87.11
2018/09/12 14:39:00;21.6;99;85
2018/09/12 14:40:00;21.6;99;82.5
2018/09/12 14:41:00;21.6;99;80
2018/09/12 14:42:00;21.6;99;77.41
2018/09/12 14:43:00;21.6;99;76.66
2018/09/12 14:44:00;21.6;99;76.96
2018/09/12 14:45:00;21.6;99;77.26
2018/09/12 14:46:00;21.6;99;77.79
2018/09/12 14:47:00;21.6;99;78.54
2018/09/12 14:48:00;21.6;99;79.83
2018/09/12 14:49:00;21.6;99;80.17
2018/09/12 14:50:00;21.6;99;79.94
2018/09/12 14:51:00;21.6;99;79.77
2018/09/12 14:52:00;21.6;99;80.8
2018/09/12 14:53:00;21.6;99;83.35
2018/09/12 14:54:00;21.6;99;86.2
2018/09/12 14:55:00;21.6;99;88.53
2018/09/12 14:56:00;21.6;99;92.33
2018/09/12 14:57:00;21.6;99;98.07
2018/09/12 14:58:00;21.6;99;104
2018/09/12 14:59:00;21.6;99;108.3
2018/09/12 15:00:00;21.6;99;113.9
2018/09/12 15:01:00;21.6;99;117.2
2018/09/12 15:02:00;21.6;99;119.5
2018/09/12 15:03:00;21.6;99;119.8
2018/09/12 15:04:00;21.6;99;121.4
2018/09/12 15:05:00;21.6;99;124.9
2018/09/12 15:06:00;21.6;99;130.1
2018/09/12 15:07:00;21.6;99;135.6
2018/09/12 15:08:00;21.7;99;145
2018/09/12 15:09:00;21.7;99;152
2018/09/12 15:10:00;21.7;99;153.8
2018/09/12 15:11:00;21.7;99;153.5
2018/09/12 15:12:00;21.7;99;153.2
2018/09/12 15:13:00;21.7;99;151.2
2018/09/12 15:14:00;21.7;99;146
2018/09/12 15:15:00;21.7;99;144.3
2018/09/12 15:16:00;21.7;99;142.1
2018/09/12 15:17:00;21.7;99;141.6
2018/09/12 15:18:00;21.7;99;145.8
2018/09/12 15:19:00;21.7;99;154.3
2018/09/12 15:20:00;21.7;99;162.8
2018/09/12 15:21:00;21.7;99;161
2018/09/12 15:22:00;21.7;99;154.5
2018/09/12 15:23:00;21.7;99;148.8
2018/09/12 15:24:00;21.7;99;142.1
2018/09/12 15:25:00;21.7;99;136.2
2018/09/12 15:26:00;21.7;99;130.4
2018/09/12 15:27:00;21.7;99;123.3
2018/09/12 15:28:00;21.7;99;119.6
2018/09/12 15:29:00;21.7;99;118.8
2018/09/12 15:30:00;21.7;99;116.4
2018/09/12 15:31:00;21.7;99;114.7
2018/09/12 15:32:00;21.7;99;112.6
2018/09/12 15:33:00;21.8;99;108.2
2018/09/12 15:34:00;21.8;99;104.1
2018/09/12 15:35:00;21.8;99;101.9
2018/09/12 15:36:00;21.8;99;99.66
2018/09/12 15:37:00;21.8;99;95.69
2018/09/12 15:38:00;21.8;99;90.74
2018/09/12 15:39:00;21.8;99;87.5
2018/09/12 15:40:00;21.8;99;84.43
2018/09/12 15:41:00;21.8;99;82.05
2018/09/12 15:42:00;21.8;99;80.63
2018/09/12 15:43:00;21.8;99;80.12
2018/09/12 15:44:00;21.8;99;80.12
2018/09/12 15:45:00;21.8;99;81.02
2018/09/12 15:46:00;21.8;99;86.2
2018/09/12 15:47:00;21.8;99;91.31
2018/09/12 15:48:00;21.7;99;99.27
2018/09/12 15:49:00;21.7;99;106.3
2018/09/12 15:50:00;21.7;99;112.5
2018/09/12 15:51:00;21.7;99;113.7
2018/09/12 15:52:00;21.7;99;117.8
2018/09/12 15:53:00;21.7;99;128.3
2018/09/12 15:54:00;21.7;99;132.2
2018/09/12 15:55:00;21.7;99;123.5
2018/09/12 15:56:00;21.7;99;112.8
2018/09/12 15:57:00;21.7;99;107.2
2018/09/12 15:58:00;21.7;99;102.3
2018/09/12 15:59:00;21.7;99;97.79
2018/09/12 16:00:00;21.7;99;92.28
2018/09/12 16:01:00;21.7;99;94.44
2018/09/12 16:02:00;21.7;99;99.89
2018/09/12 16:03:00;21.7;99;100.9
2018/09/12 16:04:00;21.6;99;104.3
2018/09/12 16:05:00;21.6;99;110
2018/09/12 16:06:00;21.6;99;110.5
2018/09/12 16:07:00;21.6;99;106.5
2018/09/12 16:08:00;21.6;99;102.4
2018/09/12 16:09:00;21.6;99;99.89
2018/09/12 16:10:00;21.6;99;101
2018/09/12 16:11:00;21.6;99;103
2018/09/12 16:12:00;21.6;99;100.9
2018/09/12 16:13:00;21.6;99;93.07
2018/09/12 16:14:00;21.6;99;86.37
2018/09/12 16:15:00;21.6;99;84.38
2018/09/12 16:16:00;21.6;99;83.3
2018/09/12 16:17:00;21.6;99;81.42
2018/09/12 16:18:00;21.7;99;75.77
2018/09/12 16:19:00;21.7;99;69.24
2018/09/12 16:20:00;21.7;99;63.77
2018/09/12 16:21:00;21.7;99;60.17
2018/09/12 16:22:00;21.7;99;56.2
2018/09/12 16:23:00;21.7;99;53.27
2018/09/12 16:24:00;21.8;99;50.72
2018/09/12 16:25:00;21.8;99;49.07
2018/09/12 16:26:00;21.8;99;49.07
2018/09/12 16:27:00;21.8;99;51.7
2018/09/12 16:28:00;21.8;99;54.25
2018/09/12 16:29:00;21.8;99;54.02
2018/09/12 16:30:00;21.8;99;50.72
2018/09/12 16:31:00;21.8;99;49.9
2018/09/12 16:32:00;21.8;99;47.72
2018/09/12 16:33:00;21.8;99;42.7
2018/09/12 16:34:00;21.8;99;39.32
2018/09/12 16:35:00;21.8;99;37.3
2018/09/12 16:36:00;21.8;99;33.78
2018/09/12 16:37:00;21.8;99;29.95
2018/09/12 16:38:00;21.8;99;25.68
2018/09/12 16:39:00;21.8;99;23.95
2018/09/12 16:40:00;21.8;99;23.05
2018/09/12 16:41:00;21.8;99;21.63
2018/09/12 16:42:00;21.8;99;19.45
2018/09/12 16:43:00;21.8;99;18.26
2018/09/12 16:44:00;21.8;99;16.83
2018/09/12 16:45:00;21.8;99;15.78
2018/09/12 16:46:00;21.8;99;14.92
2018/09/12 16:47:00;21.8;99;14.62
2018/09/12 16:48:00;21.8;99;14.39
2018/09/12 16:49:00;21.7;99;14.09
2018/09/12 16:50:00;21.7;99;13.72
2018/09/12 16:51:00;21.7;99;13.42
2018/09/12 16:52:00;21.7;99;13.19
2018/09/12 16:53:00;21.7;99;13.04
2018/09/12 16:54:00;21.7;99;13.27
2018/09/12 16:55:00;21.6;99;13.79
2018/09/12 16:56:00;21.6;99;14.77
2018/09/12 16:57:00;21.6;99;16.08
2018/09/12 16:58:00;21.6;99;17.36
2018/09/12 16:59:00;21.6;99;18.11
2018/09/12 17:00:00;21.6;99;18.48
2018/09/12 17:01:00;21.6;99;18.41
2018/09/12 17:02:00;21.6;99;18.11
2018/09/12 17:03:00;21.5;99;17.66
2018/09/12 17:04:00;21.5;99;17.21
2018/09/12 17:05:00;21.5;99;17.06
2018/09/12 17:06:00;21.5;99;17.28
2018/09/12 17:07:00;21.5;99;17.88
2018/09/12 17:08:00;21.4;99;19.08
2018/09/12 17:09:00;21.4;99;18.78
2018/09/12 17:10:00;21.4;99;17.66
2018/09/12 17:11:00;21.4;99;16.91
2018/09/12 17:12:00;21.3;99;16.68
2018/09/12 17:13:00;21.3;99;16.68
2018/09/12 17:14:00;21.3;99;17.43
2018/09/12 17:15:00;21.3;99;18.63
2018/09/12 17:16:00;21.2;99;19.83
2018/09/12 17:17:00;21.2;99;19.9
2018/09/12 17:18:00;21.2;99;19.23
2018/09/12 17:19:00;21.2;99;18.86
2018/09/12 17:20:00;21.1;99;18.78
2018/09/12 17:21:00;21.1;99;19
2018/09/12 17:22:00;21.1;99;19.75
2018/09/12 17:23:00;21.0;99;20.65
2018/09/12 17:24:00;21.0;99;22.53
2018/09/12 17:25:00;21.0;99;23.88
2018/09/12 17:26:00;20.9;99;24.55
2018/09/12 17:27:00;20.9;99;25.08
2018/09/12 17:28:00;20.9;99;25.68
2018/09/12 17:29:00;20.8;99;27.18
2018/09/12 17:30:00;20.8;99;27.63
2018/09/12 17:31:00;20.8;99;28.3
2018/09/12 17:32:00;20.8;99;27.85
2018/09/12 17:33:00;20.7;99;27.03
2018/09/12 17:34:00;20.7;99;26.88
2018/09/12 17:35:00;20.7;99;27.33
2018/09/12 17:36:00;20.7;99;27.63
2018/09/12 17:37:00;20.7;99;27.03
2018/09/12 17:38:00;20.6;99;26.73
2018/09/12 17:39:00;20.6;99;26.13
2018/09/12 17:40:00;20.6;99;24.25
2018/09/12 17:41:00;20.6;99;23.5
2018/09/12 17:42:00;20.6;99;24.48
2018/09/12 17:43:00;20.5;99;25.08
2018/09/12 17:44:00;20.5;99;23.8
2018/09/12 17:45:00;20.5;99;21.25
2018/09/12 17:46:00;20.5;99;20.05
2018/09/12 17:47:00;20.5;99;20.8
2018/09/12 17:48:00;20.5;99;22.75
2018/09/12 17:49:00;20.5;99;25
2018/09/12 17:50:00;20.5;99;27.63
2018/09/12 17:51:00;20.5;99;30.03
2018/09/12 17:52:00;20.5;99;32.35
2018/09/12 17:53:00;20.5;99;34
2018/09/12 17:54:00;20.5;99;36.03
2018/09/12 17:55:00;20.5;99;37.9
2018/09/12 17:56:00;20.5;99;39.85
2018/09/12 17:57:00;20.5;99;40.52
2018/09/12 17:58:00;20.5;99;41.42
2018/09/12 17:59:00;20.5;99;43.82
2018/09/12 18:00:00;20.5;99;48.02
2018/09/12 18:01:00;20.5;99;52.75
2018/09/12 18:02:00;20.5;99;57.02
2018/09/12 18:03:00;20.5;99;59.72
2018/09/12 18:04:00;20.5;99;64.74
2018/09/12 18:05:00;20.5;99;71.19
2018/09/12 18:06:00;20.5;99;75.69
2018/09/12 18:07:00;20.5;99;76.89
2018/09/12 18:08:00;20.5;99;76.51
2018/09/12 18:09:00;20.5;99;76.14
2018/09/12 18:10:00;20.5;99;75.91
2018/09/12 18:11:00;20.6;99;75.02
2018/09/12 18:12:00;20.6;99;77.26
2018/09/12 18:13:00;20.6;99;83.7
2018/09/12 18:14:00;20.6;99;93.41
2018/09/12 18:15:00;20.6;99;97.22
2018/09/12 18:16:00;20.6;99;98.19
2018/09/12 18:17:00;20.6;99;97.45
2018/09/12 18:18:00;20.7;99;93.7
2018/09/12 18:19:00;20.7;99;90.23
2018/09/12 18:20:00;20.7;99;85.29
2018/09/12 18:21:00;20.7;99;81.93
2018/09/12 18:22:00;20.7;99;78.92
2018/09/12 18:23:00;20.7;99;74.34
2018/09/12 18:24:00;20.7;99;69.92
2018/09/12 18:25:00;20.8;99;66.17
2018/09/12 18:26:00;20.8;99;63.99
2018/09/12 18:27:00;20.8;99;63.77
2018/09/12 18:28:00;20.8;99;65.34
2018/09/12 18:29:00;20.8;99;67.82
2018/09/12 18:30:00;20.8;99;70.14
2018/09/12 18:31:00;20.8;99;71.94
2018/09/12 18:32:00;20.8;99;72.54
2018/09/12 18:33:00;20.8;99;71.19
2018/09/12 18:34:00;20.8;99;66.62
2018/09/12 18:35:00;20.8;99;63.39
2018/09/12 18:36:00;20.9;99;59.42
2018/09/12 18:37:00;20.9;99;57.09
2018/09/12 18:38:00;20.9;99;55
2018/09/12 18:39:00;20.9;99;54.92
2018/09/12 18:40:00;20.9;99;53.57
2018/09/12 18:41:00;20.9;99;50.27
2018/09/12 18:42:00;20.9;99;44.8
2018/09/12 18:43:00;20.9;99;40.82
2018/09/12 18:44:00;20.9;99;35.73
2018/09/12 18:45:00;20.9;99;30.55
2018/09/12 18:46:00;20.9;99;27.25
2018/09/12 18:47:00;20.9;99;25.45
2018/09/12 18:48:00;20.9;99;23.43
2018/09/12 18:49:00;20.9;99;21.85
